user_id,station_id,ts,clicks_1h,clicks_24h,purchases_7d,y
276,13,2025-01-13T07:31:00,1,1,0,0
324,2,2025-01-27T19:34:00,0,2,1,1
458,35,2025-01-22T19:39:00,1,4,0,1
439,19,2025-01-07T10:14:00,0,5,0,0
435,40,2025-01-08T21:08:00,2,5,1,1
447,10,2025-01-23T08:06:00,2,6,1,1
120,3,2025-01-10T17:51:00,0,4,0,0
21,42,2025-01-16T01:58:00,6,15,0,0
297,35,2025-01-27T06:46:00,3,11,0,0
265,17,2025-01-18T11:03:00,3,7,0,1
406,31,2025-01-28T19:57:00,6,11,0,1
144,14,2025-01-08T04:06:00,2,9,0,1
416,22,2025-01-06T11:47:00,0,5,1,0
12,16,2025-01-03T07:07:00,3,10,1,0
76,4,2025-01-08T21:41:00,1,7,2,0
10,47,2025-01-14T05:36:00,3,7,0,0
113,27,2025-01-28T16:16:00,3,11,1,0
86,47,2025-01-16T22:17:00,4,7,1,1
9,13,2025-01-25T02:56:00,3,5,0,1
244,40,2025-01-28T15:09:00,5,11,0,1
67,39,2025-01-25T21:02:00,3,2,1,0
190,3,2025-01-25T10:42:00,0,8,0,1
412,48,2025-01-27T13:16:00,2,7,0,0
146,39,2025-01-26T01:53:00,0,6,0,0
61,34,2025-01-01T15:51:00,1,7,1,1
219,42,2025-01-27T23:22:00,1,11,0,1
349,26,2025-01-10T14:29:00,0,7,0,0
130,20,2025-01-27T14:56:00,0,8,0,0
383,15,2025-01-21T15:48:00,3,0,1,0
411,36,2025-01-29T06:40:00,0,0,2,1
47,10,2025-01-22T19:11:00,3,6,1,1
20,47,2025-01-18T19:47:00,3,6,0,0
30,50,2025-01-09T07:26:00,0,2,1,0
147,13,2025-01-02T20:42:00,2,3,0,0
185,16,2025-01-31T03:27:00,3,8,2,1
203,26,2025-01-28T00:09:00,2,7,0,0
372,36,2025-01-27T20:43:00,0,11,0,1
477,26,2025-01-27T11:57:00,3,8,0,0
175,8,2025-01-24T16:38:00,5,8,1,0
495,25,2025-01-26T23:07:00,0,5,0,0
460,38,2025-01-02T13:52:00,0,5,0,1
360,15,2025-01-15T16:51:00,0,6,0,1
148,6,2025-01-19T11:44:00,0,0,3,1
182,14,2025-01-27T10:38:00,1,13,0,0
103,16,2025-01-12T08:23:00,2,5,1,0
80,50,2025-01-06T04:31:00,2,7,2,1
439,35,2025-01-03T06:09:00,3,5,0,0
295,18,2025-01-23T16:05:00,3,12,0,0
66,4,2025-01-25T06:14:00,2,3,0,0
352,50,2025-01-09T06:55:00,1,6,0,1
346,14,2025-01-18T14:26:00,0,3,0,0
122,18,2025-01-22T18:50:00,3,7,1,1
386,24,2025-01-17T22:45:00,2,5,1,0
118,7,2025-01-13T14:51:00,2,3,1,0
379,10,2025-01-22T20:37:00,2,5,0,0
265,35,2025-01-15T16:51:00,2,4,0,0
354,11,2025-01-04T01:34:00,2,9,1,0
134,24,2025-01-17T17:33:00,0,2,0,1
445,44,2025-01-28T21:27:00,2,10,0,0
182,21,2025-01-24T13:32:00,0,5,1,0
324,10,2025-01-08T23:02:00,0,0,0,0
465,5,2025-01-04T22:24:00,2,8,0,1
331,26,2025-01-13T16:16:00,4,5,2,0
231,27,2025-01-08T22:45:00,2,7,0,0
359,48,2025-01-04T23:27:00,2,9,2,1
28,2,2025-01-19T09:38:00,0,3,2,1
477,25,2025-01-15T09:54:00,2,11,0,0
88,2,2025-01-02T22:23:00,0,0,0,0
277,18,2025-01-26T07:09:00,0,7,0,0
324,48,2025-01-30T06:31:00,3,5,0,0
247,35,2025-01-11T16:05:00,2,3,0,1
1,34,2025-01-07T12:52:00,0,7,3,0
245,20,2025-01-01T17:58:00,2,1,0,0
97,27,2025-01-26T20:16:00,0,5,0,0
113,17,2025-01-04T22:31:00,0,6,1,0
351,18,2025-01-14T06:56:00,0,2,0,1
70,19,2025-01-06T08:32:00,0,1,0,1
10,10,2025-01-03T14:12:00,2,6,1,1
225,47,2025-01-01T16:57:00,2,8,0,1
410,32,2025-01-18T05:39:00,0,6,0,0
29,18,2025-01-19T04:37:00,4,10,1,1
425,1,2025-01-06T21:12:00,5,9,0,1
18,13,2025-01-22T07:21:00,1,4,0,0
493,20,2025-01-16T00:52:00,3,12,0,1
247,41,2025-01-14T22:23:00,3,13,1,1
325,28,2025-01-16T02:27:00,5,10,0,1
497,3,2025-01-27T18:41:00,2,3,0,1
81,32,2025-01-05T11:50:00,1,3,2,1
183,42,2025-01-08T08:07:00,0,0,1,0
404,42,2025-01-17T03:21:00,2,3,1,1
69,17,2025-01-03T03:07:00,0,5,0,1
96,35,2025-01-17T03:44:00,0,8,1,0
83,5,2025-01-25T12:08:00,2,9,0,1
327,33,2025-01-18T14:00:00,1,0,0,0
165,47,2025-01-04T05:11:00,0,1,0,0
283,10,2025-01-29T05:36:00,1,9,0,0
23,9,2025-01-09T11:07:00,2,5,0,0
429,25,2025-01-31T06:37:00,0,5,0,1
368,5,2025-01-01T22:17:00,3,7,0,1
411,41,2025-01-04T02:18:00,0,8,2,0
30,40,2025-01-13T10:20:00,0,4,1,1
266,7,2025-01-05T22:33:00,1,2,1,1
321,12,2025-01-26T17:56:00,1,2,2,1
235,45,2025-01-20T18:28:00,2,5,1,1
81,35,2025-01-28T15:16:00,0,5,0,1
191,27,2025-01-30T03:40:00,0,7,0,1
393,36,2025-01-12T21:31:00,0,7,1,1
146,39,2025-01-02T01:48:00,0,3,0,1
439,21,2025-01-02T07:42:00,2,0,1,0
293,37,2025-01-08T08:59:00,3,9,1,0
128,15,2025-01-12T23:53:00,2,5,0,0
371,21,2025-01-23T07:03:00,3,12,0,0
305,42,2025-01-15T00:06:00,5,11,0,0
172,23,2025-01-21T02:22:00,0,8,1,0
309,1,2025-01-30T04:22:00,2,4,0,0
77,21,2025-01-24T04:45:00,1,4,0,0
386,39,2025-01-27T12:19:00,0,4,0,1
43,31,2025-01-27T08:09:00,1,2,0,1
358,9,2025-01-07T11:18:00,0,5,0,0
377,34,2025-01-12T12:57:00,2,9,0,0
58,43,2025-01-20T03:44:00,0,6,0,1
157,11,2025-01-17T05:59:00,0,0,0,1
419,15,2025-01-10T10:06:00,1,4,0,0
125,40,2025-01-08T01:18:00,4,4,2,1
231,31,2025-01-02T08:50:00,0,9,1,0
281,31,2025-01-29T16:31:00,1,4,0,0
340,34,2025-01-03T07:29:00,1,7,1,1
239,42,2025-01-01T17:06:00,4,10,0,0
56,2,2025-01-14T15:28:00,3,4,1,0
51,21,2025-01-23T09:22:00,3,5,1,1
475,46,2025-01-02T07:28:00,6,12,0,1
10,23,2025-01-17T08:22:00,0,7,3,1
32,41,2025-01-13T01:27:00,5,5,1,0
144,15,2025-01-08T05:42:00,0,7,2,1
348,40,2025-01-29T19:14:00,1,3,0,0
310,22,2025-01-21T18:36:00,0,4,1,0
442,9,2025-01-15T09:30:00,0,0,1,0
395,10,2025-01-31T04:46:00,6,8,0,0
61,12,2025-01-15T18:54:00,2,5,1,0
493,27,2025-01-15T03:20:00,0,7,2,0
399,13,2025-01-06T04:37:00,2,7,2,0
314,15,2025-01-28T11:23:00,2,11,0,1
258,39,2025-01-22T16:00:00,1,3,1,1
99,15,2025-01-02T19:12:00,0,9,3,1
344,13,2025-01-10T15:26:00,6,13,3,1
167,30,2025-01-12T13:33:00,0,7,0,0
202,40,2025-01-27T08:42:00,0,2,2,0
232,30,2025-01-03T06:19:00,3,6,0,1
199,34,2025-01-30T00:50:00,3,7,0,0
147,30,2025-01-08T21:50:00,0,6,2,1
425,42,2025-01-21T21:22:00,3,9,1,0
280,9,2025-01-19T05:20:00,0,6,1,0
104,30,2025-01-05T10:30:00,1,10,2,0
64,6,2025-01-06T12:41:00,1,1,2,0
500,33,2025-01-29T04:32:00,3,7,0,0
290,43,2025-01-08T03:56:00,2,8,1,1
374,50,2025-01-21T15:25:00,1,7,3,1
392,17,2025-01-01T21:20:00,0,6,0,0
122,14,2025-01-28T03:11:00,0,2,0,1
452,36,2025-01-13T23:46:00,0,2,1,1
335,23,2025-01-03T00:06:00,2,7,0,0
45,4,2025-01-06T06:56:00,0,5,0,0
305,37,2025-01-26T22:02:00,2,9,0,1
154,21,2025-01-18T02:34:00,4,5,1,1
242,9,2025-01-06T21:16:00,1,3,0,0
314,4,2025-01-06T07:23:00,0,1,0,0
310,46,2025-01-14T09:41:00,0,7,0,0
475,9,2025-01-29T06:58:00,0,3,0,0
313,15,2025-01-14T13:17:00,2,6,2,1
435,14,2025-01-29T08:04:00,4,8,0,1
6,41,2025-01-10T11:45:00,1,3,1,0
393,1,2025-01-06T12:20:00,1,3,0,1
90,13,2025-01-16T09:00:00,4,3,0,1
70,31,2025-01-08T09:43:00,0,0,0,0
212,48,2025-01-03T21:11:00,2,4,0,0
107,37,2025-01-16T10:19:00,3,2,0,1
16,22,2025-01-18T09:51:00,0,0,0,0
443,49,2025-01-15T08:43:00,1,3,2,1
122,24,2025-01-21T21:36:00,2,4,0,0
20,50,2025-01-10T12:44:00,3,6,2,1
98,22,2025-01-23T08:04:00,1,2,1,0
421,34,2025-01-07T08:57:00,2,7,0,1
160,3,2025-01-28T09:07:00,3,6,1,0
382,20,2025-01-02T08:33:00,0,3,1,1
142,35,2025-01-15T20:35:00,2,2,0,1
491,40,2025-01-26T19:15:00,0,4,0,1
361,19,2025-01-27T11:03:00,2,8,0,0
67,2,2025-01-22T18:10:00,2,6,0,1
361,39,2025-01-28T07:26:00,0,1,0,0
102,46,2025-01-25T14:42:00,5,13,1,1
411,45,2025-01-22T15:28:00,3,9,0,0
486,15,2025-01-07T20:58:00,3,4,1,0
341,22,2025-01-16T02:43:00,1,6,0,0
88,19,2025-01-17T04:46:00,1,5,2,0
167,36,2025-01-30T21:22:00,3,9,0,1
125,36,2025-01-08T13:41:00,3,7,0,1
402,28,2025-01-27T03:32:00,2,3,1,1
477,46,2025-01-27T11:10:00,2,5,0,1
228,12,2025-01-15T08:27:00,2,6,2,0
195,21,2025-01-23T19:54:00,1,5,1,0
387,41,2025-01-01T08:12:00,2,2,0,0
229,13,2025-01-10T16:38:00,1,3,0,0
483,28,2025-01-17T00:01:00,4,8,0,0
437,19,2025-01-04T04:10:00,0,7,2,0
184,8,2025-01-14T04:14:00,2,5,0,0
196,26,2025-01-18T16:46:00,0,5,1,0
432,24,2025-01-20T07:43:00,5,18,0,1
9,10,2025-01-23T11:36:00,0,0,1,0
441,30,2025-01-28T20:11:00,4,7,0,0
197,23,2025-01-11T14:34:00,3,11,0,1
257,18,2025-01-20T00:44:00,4,7,1,1
189,8,2025-01-27T17:48:00,0,5,2,0
385,50,2025-01-14T01:12:00,1,6,1,0
380,43,2025-01-04T21:17:00,0,1,0,0
274,50,2025-01-01T19:46:00,0,5,0,0
492,19,2025-01-14T11:53:00,3,12,0,0
134,4,2025-01-29T23:21:00,0,5,3,0
320,2,2025-01-14T09:16:00,0,5,2,1
316,18,2025-01-13T20:36:00,2,6,1,0
78,43,2025-01-21T15:51:00,1,7,1,1
271,3,2025-01-16T22:28:00,7,11,0,0
386,27,2025-01-18T18:31:00,2,10,0,0
177,4,2025-01-30T13:31:00,1,11,2,1
244,48,2025-01-25T13:39:00,2,11,0,1
223,1,2025-01-14T11:26:00,3,6,0,0
22,7,2025-01-25T12:18:00,0,0,0,0
172,18,2025-01-13T11:43:00,2,4,0,0
124,47,2025-01-28T03:02:00,2,3,0,0
6,44,2025-01-01T17:15:00,2,6,1,1
113,47,2025-01-14T05:26:00,1,6,0,0
458,14,2025-01-28T14:41:00,0,1,2,1
337,49,2025-01-30T19:41:00,0,1,2,0
240,43,2025-01-04T18:42:00,0,0,0,0
395,50,2025-01-16T01:14:00,1,11,0,1
31,17,2025-01-13T09:05:00,2,8,1,1
331,32,2025-01-06T06:26:00,4,13,1,0
367,17,2025-01-06T00:49:00,2,7,0,1
255,10,2025-01-31T01:06:00,0,0,0,0
464,26,2025-01-27T11:39:00,5,10,1,1
373,50,2025-01-04T12:34:00,1,5,2,0
291,35,2025-01-17T16:02:00,1,8,4,1
188,35,2025-01-16T19:26:00,3,9,1,1
21,25,2025-01-10T00:37:00,1,8,2,1
454,41,2025-01-21T06:23:00,1,4,1,1
251,25,2025-01-04T04:48:00,2,2,0,0
495,2,2025-01-03T00:27:00,1,8,0,1
335,43,2025-01-25T03:23:00,0,6,1,0
474,5,2025-01-03T00:16:00,1,2,3,0
125,45,2025-01-30T20:38:00,2,8,1,0
234,40,2025-01-09T02:26:00,2,6,1,0
316,15,2025-01-04T04:55:00,2,4,2,0
167,8,2025-01-27T13:06:00,0,4,1,1
89,22,2025-01-04T05:03:00,2,8,0,1
225,16,2025-01-27T19:41:00,2,7,1,0
9,32,2025-01-05T00:10:00,3,8,2,0
214,45,2025-01-22T23:55:00,1,4,0,0
481,12,2025-01-29T02:52:00,1,2,0,1
424,20,2025-01-17T03:56:00,0,6,2,0
317,24,2025-01-25T21:31:00,0,4,0,1
58,10,2025-01-22T22:11:00,0,5,1,0
108,28,2025-01-12T18:34:00,0,9,1,0
474,35,2025-01-09T08:06:00,2,7,0,1
228,38,2025-01-27T17:15:00,1,7,0,0
167,15,2025-01-05T19:06:00,2,10,1,1
300,32,2025-01-03T19:21:00,2,5,1,0
70,30,2025-01-10T04:04:00,0,0,1,0
31,18,2025-01-07T13:05:00,3,10,0,1
152,39,2025-01-08T11:15:00,2,2,0,0
438,15,2025-01-05T06:27:00,0,6,1,0
237,18,2025-01-01T23:50:00,1,1,1,0
457,38,2025-01-08T02:42:00,5,6,0,0
376,50,2025-01-24T06:44:00,4,9,0,0
232,32,2025-01-12T06:42:00,4,11,0,1
184,19,2025-01-12T05:07:00,1,4,0,0
440,37,2025-01-27T21:30:00,4,9,1,0
405,24,2025-01-29T20:38:00,0,5,1,0
171,34,2025-01-02T19:43:00,1,10,0,0
107,44,2025-01-05T00:25:00,0,3,2,0
187,4,2025-01-06T09:12:00,0,7,1,0
361,5,2025-01-26T20:29:00,1,4,1,1
245,48,2025-01-27T17:38:00,4,5,1,0
460,18,2025-01-24T06:01:00,1,3,1,0
270,8,2025-01-22T17:32:00,1,1,0,0
410,44,2025-01-04T07:40:00,3,13,1,1
491,5,2025-01-06T07:27:00,2,8,1,1
488,41,2025-01-02T08:47:00,0,12,0,1
228,48,2025-01-30T16:10:00,3,8,2,0
267,42,2025-01-16T14:52:00,0,6,0,0
357,34,2025-01-26T07:04:00,0,5,2,1
134,15,2025-01-23T08:55:00,0,6,1,1
490,11,2025-01-29T11:42:00,4,6,0,1
355,43,2025-01-08T07:38:00,2,8,2,1
190,12,2025-01-10T16:05:00,1,5,0,1
277,11,2025-01-25T14:52:00,0,11,0,1
235,21,2025-01-08T10:27:00,5,10,1,0
243,19,2025-01-27T10:39:00,0,0,0,0
58,47,2025-01-23T03:10:00,2,6,0,0
431,15,2025-01-21T15:07:00,0,7,0,0
401,50,2025-01-13T23:34:00,2,8,1,0
500,33,2025-01-19T06:48:00,2,9,0,0
185,26,2025-01-08T01:35:00,1,2,0,0
158,29,2025-01-26T20:47:00,4,11,0,0
148,11,2025-01-20T14:56:00,1,2,1,1
156,31,2025-01-25T05:46:00,2,6,2,1
210,41,2025-01-13T18:32:00,0,6,0,0
96,25,2025-01-14T12:10:00,1,5,1,0
287,48,2025-01-22T10:12:00,2,12,1,1
326,31,2025-01-06T23:38:00,0,0,0,0
126,2,2025-01-06T18:22:00,2,3,2,1
247,37,2025-01-21T04:18:00,3,4,0,1
263,47,2025-01-27T12:20:00,3,8,0,0
355,9,2025-01-17T14:21:00,2,9,0,1
149,19,2025-01-25T10:28:00,1,5,1,0
307,49,2025-01-08T22:33:00,0,3,1,0
351,45,2025-01-17T19:58:00,4,11,1,1
191,50,2025-01-23T09:38:00,0,8,1,1
426,13,2025-01-26T18:12:00,0,1,0,0
388,8,2025-01-20T07:51:00,1,6,1,0
160,45,2025-01-17T20:01:00,3,10,2,0
89,46,2025-01-15T04:47:00,5,10,1,1
117,20,2025-01-07T00:54:00,3,16,0,1
10,50,2025-01-23T08:56:00,2,6,2,1
31,31,2025-01-06T17:53:00,2,6,0,1
64,39,2025-01-10T16:21:00,0,3,0,1
383,18,2025-01-27T17:14:00,1,7,0,1
292,5,2025-01-05T20:14:00,3,3,0,0
88,49,2025-01-25T18:41:00,5,10,2,0
244,24,2025-01-28T03:45:00,3,12,2,0
218,14,2025-01-24T17:41:00,2,8,1,1
70,32,2025-01-17T18:34:00,1,2,1,1
146,30,2025-01-28T15:47:00,1,1,1,0
438,28,2025-01-09T22:12:00,4,4,1,0
7,44,2025-01-23T17:00:00,1,3,0,1
203,26,2025-01-28T05:02:00,5,9,1,1
102,22,2025-01-10T10:44:00,0,0,2,0
143,49,2025-01-27T19:36:00,0,2,1,0
342,39,2025-01-19T17:45:00,4,8,1,1
251,32,2025-01-11T20:07:00,1,4,1,1
348,2,2025-01-09T11:37:00,0,8,1,1
40,43,2025-01-24T23:55:00,2,1,1,1
134,35,2025-01-16T23:19:00,2,3,2,0
451,8,2025-01-18T19:01:00,0,6,0,1
338,50,2025-01-15T03:00:00,2,5,0,1
392,8,2025-01-27T05:20:00,0,1,0,0
438,11,2025-01-24T09:26:00,3,8,0,0
393,19,2025-01-15T22:03:00,4,10,1,0
299,2,2025-01-29T18:50:00,1,7,0,1
339,16,2025-01-12T14:27:00,2,9,2,0
59,22,2025-01-09T01:26:00,3,8,0,0
462,27,2025-01-13T11:13:00,4,9,1,1
166,37,2025-01-05T18:44:00,2,5,0,0
392,43,2025-01-16T18:52:00,2,9,1,0
499,5,2025-01-25T17:16:00,2,9,0,0
320,48,2025-01-05T12:26:00,1,2,0,0
272,31,2025-01-20T18:30:00,2,12,0,0
222,43,2025-01-25T21:46:00,1,8,0,0
281,12,2025-01-02T04:19:00,0,2,1,0
422,48,2025-01-22T14:24:00,1,10,1,0
479,37,2025-01-29T20:35:00,3,8,0,0
392,20,2025-01-21T03:33:00,0,8,2,0
137,19,2025-01-30T17:39:00,3,11,1,1
15,16,2025-01-15T11:11:00,0,5,0,1
82,18,2025-01-07T13:01:00,5,10,0,1
22,47,2025-01-23T10:40:00,2,6,1,1
33,27,2025-01-17T20:58:00,0,0,0,0
121,8,2025-01-27T07:39:00,1,0,0,0
477,34,2025-01-12T19:02:00,1,6,0,0
427,38,2025-01-19T01:55:00,3,3,1,1
110,18,2025-01-21T08:01:00,0,8,2,0
58,21,2025-01-26T04:05:00,0,7,3,0
186,31,2025-01-18T01:40:00,2,6,2,0
340,4,2025-01-12T05:47:00,1,8,0,0
351,8,2025-01-25T16:15:00,4,4,0,1
470,17,2025-01-15T00:39:00,5,12,1,0
469,29,2025-01-30T01:36:00,0,10,0,0
42,50,2025-01-23T17:03:00,0,5,1,0
420,7,2025-01-08T15:08:00,1,2,0,0
378,21,2025-01-21T23:04:00,0,0,0,0
329,9,2025-01-01T11:21:00,0,7,0,1
265,46,2025-01-30T21:04:00,2,1,0,0
245,48,2025-01-07T09:49:00,1,10,1,1
213,24,2025-01-09T14:40:00,0,6,1,1
12,36,2025-01-30T18:48:00,0,3,1,1
437,11,2025-01-03T14:22:00,0,6,0,1
485,37,2025-01-06T16:10:00,4,9,1,0
254,8,2025-01-11T13:11:00,1,4,2,0
254,25,2025-01-07T06:12:00,0,5,1,1
97,27,2025-01-09T13:00:00,1,6,0,0
465,16,2025-01-18T03:44:00,0,2,1,0
499,45,2025-01-19T10:14:00,0,0,0,0
49,36,2025-01-04T00:10:00,6,13,0,1
344,39,2025-01-03T09:42:00,4,9,0,1
68,36,2025-01-03T04:55:00,0,3,0,0
68,6,2025-01-15T18:35:00,1,2,0,0
256,18,2025-01-17T17:51:00,3,6,1,0
136,34,2025-01-15T13:53:00,0,5,0,0
285,43,2025-01-30T07:23:00,2,6,1,1
134,11,2025-01-22T14:14:00,0,8,1,1
364,36,2025-01-23T09:58:00,1,6,0,0
105,19,2025-01-09T13:19:00,3,3,1,0
109,38,2025-01-01T12:30:00,0,4,0,0
347,7,2025-01-16T06:58:00,4,9,0,0
488,7,2025-01-16T01:23:00,2,8,1,0
490,18,2025-01-28T09:01:00,1,3,2,1
486,47,2025-01-27T05:40:00,4,13,1,0
381,5,2025-01-26T05:38:00,3,7,0,0
444,26,2025-01-05T09:25:00,3,8,0,0
489,42,2025-01-08T08:21:00,3,10,0,1
351,39,2025-01-07T07:24:00,1,7,0,1
199,31,2025-01-13T13:15:00,0,3,1,0
223,41,2025-01-20T17:19:00,4,10,2,0
366,10,2025-01-23T21:01:00,0,4,1,1
411,31,2025-01-15T00:06:00,2,8,2,0
152,37,2025-01-03T12:07:00,0,2,0,0
238,43,2025-01-27T04:55:00,2,4,0,1
380,43,2025-01-22T09:35:00,2,8,0,0
153,21,2025-01-28T01:23:00,1,1,0,1
471,12,2025-01-10T22:32:00,3,12,0,1
274,2,2025-01-01T14:23:00,1,6,0,0
337,48,2025-01-28T17:25:00,1,3,1,0
494,45,2025-01-19T07:26:00,2,5,1,0
357,13,2025-01-02T13:17:00,2,11,0,0
405,35,2025-01-10T00:31:00,4,11,1,1
463,10,2025-01-21T14:20:00,4,8,1,1
292,26,2025-01-03T15:37:00,1,7,1,0
254,48,2025-01-27T16:03:00,0,2,0,1
303,47,2025-01-29T03:54:00,5,7,1,1
10,28,2025-01-27T13:35:00,1,6,1,0
254,40,2025-01-30T17:48:00,0,8,1,1
177,29,2025-01-11T21:31:00,0,4,0,0
367,43,2025-01-22T15:41:00,3,9,0,0
345,42,2025-01-17T17:29:00,3,2,1,0
384,6,2025-01-23T07:26:00,2,8,0,0
253,20,2025-01-12T00:22:00,2,7,3,1
82,12,2025-01-24T05:55:00,2,7,0,1
115,32,2025-01-13T01:36:00,5,9,1,0
459,10,2025-01-24T18:56:00,1,5,3,0
493,49,2025-01-06T09:09:00,5,9,0,1
288,3,2025-01-24T10:06:00,4,11,2,1
150,46,2025-01-21T10:15:00,2,3,1,0
420,9,2025-01-06T22:19:00,3,5,0,1
415,31,2025-01-16T20:48:00,1,7,0,1
323,43,2025-01-12T12:05:00,3,12,0,0
212,27,2025-01-22T05:04:00,4,7,0,0
395,1,2025-01-24T21:04:00,2,6,0,1
32,26,2025-01-03T00:30:00,0,1,1,0
366,43,2025-01-24T23:44:00,4,8,2,0
370,48,2025-01-15T14:38:00,2,6,0,0
359,26,2025-01-21T15:21:00,0,0,0,0
177,42,2025-01-19T17:49:00,2,0,2,1
369,48,2025-01-07T01:37:00,0,4,1,1
175,49,2025-01-30T06:20:00,2,7,1,1
397,20,2025-01-20T13:45:00,2,6,1,0
182,8,2025-01-03T12:08:00,2,0,0,1
174,16,2025-01-27T19:15:00,0,2,0,0
180,20,2025-01-14T06:47:00,0,0,0,0
378,16,2025-01-06T02:56:00,0,8,1,1
365,28,2025-01-20T02:04:00,2,7,1,0
190,44,2025-01-25T06:48:00,0,7,1,0
326,28,2025-01-21T08:41:00,0,0,0,0
259,9,2025-01-23T09:29:00,1,4,0,0
109,30,2025-01-22T21:01:00,3,8,0,1
437,27,2025-01-06T08:30:00,3,10,1,1
192,20,2025-01-14T17:06:00,0,5,1,1
458,20,2025-01-14T05:38:00,2,12,0,1
446,3,2025-01-20T08:06:00,0,5,0,0
428,47,2025-01-28T21:35:00,2,8,0,0
77,47,2025-01-16T03:13:00,4,11,0,0
174,35,2025-01-03T10:02:00,6,9,0,0
363,2,2025-01-27T08:46:00,0,1,0,0
44,13,2025-01-29T11:47:00,0,3,2,0
258,2,2025-01-06T19:22:00,0,1,1,1
425,46,2025-01-27T17:01:00,0,6,0,1
442,2,2025-01-16T19:19:00,0,6,1,1
59,7,2025-01-25T23:46:00,2,8,0,1
209,44,2025-01-09T00:48:00,6,13,1,1
51,21,2025-01-07T19:36:00,0,6,0,1
104,16,2025-01-28T12:05:00,0,3,1,1
32,21,2025-01-22T11:42:00,1,5,2,0
10,18,2025-01-26T13:11:00,4,7,1,0
156,37,2025-01-19T20:16:00,0,6,0,1
277,11,2025-01-12T11:46:00,0,4,1,1
238,40,2025-01-14T11:56:00,1,4,3,1
129,44,2025-01-18T15:13:00,5,9,1,1
83,48,2025-01-25T15:22:00,0,4,0,1
285,18,2025-01-20T23:49:00,2,10,1,0
326,17,2025-01-21T22:29:00,1,10,0,0
169,2,2025-01-07T10:03:00,1,5,0,0
212,36,2025-01-23T14:05:00,2,3,1,1
16,43,2025-01-21T14:15:00,1,3,1,0
91,50,2025-01-01T17:12:00,3,10,1,0
389,18,2025-01-17T14:50:00,3,13,0,1
253,24,2025-01-03T00:11:00,1,12,0,1
421,41,2025-01-19T08:37:00,3,9,0,1
379,37,2025-01-28T18:36:00,1,5,1,1
292,15,2025-01-25T03:20:00,1,3,1,0
348,35,2025-01-29T07:09:00,1,9,0,0
483,42,2025-01-03T16:38:00,3,5,1,1
266,30,2025-01-23T21:17:00,0,8,1,1
216,35,2025-01-21T18:16:00,1,8,0,0
378,15,2025-01-20T14:55:00,6,9,1,1
321,7,2025-01-02T14:26:00,0,5,0,0
129,16,2025-01-06T05:47:00,0,6,1,0
122,5,2025-01-28T15:19:00,0,1,0,1
32,3,2025-01-18T12:12:00,0,10,1,0
227,4,2025-01-15T01:17:00,0,2,1,1
436,25,2025-01-19T14:44:00,4,11,1,1
6,30,2025-01-18T19:20:00,0,5,0,0
346,2,2025-01-21T23:58:00,0,4,1,0
304,13,2025-01-27T10:06:00,3,10,0,1
96,16,2025-01-07T14:22:00,2,5,0,0
387,23,2025-01-15T11:54:00,0,3,1,0
150,24,2025-01-01T16:49:00,0,4,1,0
287,4,2025-01-20T13:00:00,0,11,0,1
97,43,2025-01-22T23:37:00,0,0,0,0
494,22,2025-01-29T08:56:00,1,8,2,0
254,15,2025-01-01T12:02:00,0,1,0,0
394,22,2025-01-18T10:35:00,2,8,1,1
16,36,2025-01-06T13:49:00,3,10,0,0
500,2,2025-01-10T09:29:00,2,8,2,1
284,16,2025-01-09T11:00:00,2,8,0,0
71,25,2025-01-31T03:17:00,2,5,1,1
415,24,2025-01-09T03:10:00,7,9,3,0
34,8,2025-01-07T21:45:00,2,5,1,0
163,39,2025-01-20T21:10:00,3,7,2,1
275,19,2025-01-08T02:16:00,1,6,1,0
496,38,2025-01-23T14:06:00,2,8,0,1
261,25,2025-01-30T16:35:00,2,4,0,0
270,45,2025-01-23T07:53:00,1,2,0,0
299,42,2025-01-02T23:58:00,3,14,0,1
218,25,2025-01-27T08:05:00,4,13,0,0
152,29,2025-01-24T22:41:00,0,8,0,0
240,28,2025-01-19T22:41:00,0,7,0,0
136,42,2025-01-04T18:53:00,1,6,1,0
403,18,2025-01-11T16:45:00,2,7,1,1
169,17,2025-01-15T02:38:00,1,0,1,0
71,49,2025-01-26T01:14:00,2,6,0,0
207,26,2025-01-27T17:27:00,2,6,0,0
444,26,2025-01-11T16:34:00,2,11,0,0
388,30,2025-01-22T07:58:00,1,7,1,0
214,14,2025-01-21T07:09:00,0,6,0,1
483,48,2025-01-01T18:34:00,0,5,0,1
386,26,2025-01-25T19:12:00,1,9,0,1
488,22,2025-01-27T04:36:00,0,2,0,0
105,26,2025-01-04T05:35:00,0,4,2,1
459,20,2025-01-05T13:50:00,3,11,1,1
14,12,2025-01-10T09:21:00,6,14,0,1
36,30,2025-01-03T22:45:00,1,6,0,1
57,9,2025-01-25T17:56:00,0,7,0,1
446,14,2025-01-15T10:20:00,0,6,0,0
301,13,2025-01-24T04:50:00,1,2,1,1
423,26,2025-01-28T20:39:00,2,3,2,0
295,3,2025-01-05T11:30:00,1,12,0,0
153,26,2025-01-29T05:35:00,3,2,0,0
222,30,2025-01-18T20:09:00,3,6,0,0
123,11,2025-01-13T19:02:00,3,5,0,0
462,14,2025-01-23T19:01:00,0,7,1,0
259,50,2025-01-16T04:05:00,0,5,1,1
